gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype
ENSG00000057019,False,DCBLD2,NCBITaxon:9606,gene
ENSG00000273374,False,RP11-383I23.2,NCBITaxon:9606,gene
ENSG00000184220,False,CMSS1,NCBITaxon:9606,gene
ENSG00000168386,False,FILIP1L,NCBITaxon:9606,gene
ENSG00000036054,False,TBC1D23,NCBITaxon:9606,gene
ENSG00000114021,False,NIT2,NCBITaxon:9606,gene
ENSG00000154174,False,TOMM70,NCBITaxon:9606,gene
ENSG00000206535,False,LNP1,NCBITaxon:9606,gene
ENSG00000114354,False,TFG,NCBITaxon:9606,gene
ENSG00000081148,False,IMPG2,NCBITaxon:9606,gene
ENSG00000138468,False,SENP7,NCBITaxon:9606,gene
ENSG00000174173,False,TRMT10C,NCBITaxon:9606,gene
ENSG00000081154,False,PCNP,NCBITaxon:9606,gene
ENSG00000066422,False,ZBTB11,NCBITaxon:9606,gene
ENSG00000256628,False,ZBTB11-AS1,NCBITaxon:9606,gene
ENSG00000114391,False,RPL24,NCBITaxon:9606,gene
ENSG00000182504,False,CEP97,NCBITaxon:9606,gene
ENSG00000144815,False,NXPE3,NCBITaxon:9606,gene
ENSG00000144802,False,NFKBIZ,NCBITaxon:9606,gene
ENSG00000241280,False,RP11-221J22.2,NCBITaxon:9606,gene
ENSG00000170017,False,ALCAM,NCBITaxon:9606,gene
ENSG00000114423,False,CBLB,NCBITaxon:9606,gene
ENSG00000243701,False,DUBR,NCBITaxon:9606,gene
ENSG00000114439,False,BBX,NCBITaxon:9606,gene
ENSG00000196776,False,CD47,NCBITaxon:9606,gene
ENSG00000271856,False,LINC01215,NCBITaxon:9606,gene
ENSG00000114446,False,IFT57,NCBITaxon:9606,gene
ENSG00000163507,False,CIP2A,NCBITaxon:9606,gene
ENSG00000198919,False,DZIP3,NCBITaxon:9606,gene
ENSG00000163519,False,TRAT1,NCBITaxon:9606,gene
ENSG00000121570,False,DPPA4,NCBITaxon:9606,gene
ENSG00000177707,False,NECTIN3,NCBITaxon:9606,gene
ENSG00000153283,False,CD96,NCBITaxon:9606,gene
ENSG00000240891,False,PLCXD2,NCBITaxon:9606,gene
ENSG00000144824,False,PHLDB2,NCBITaxon:9606,gene
ENSG00000144827,False,ABHD10,NCBITaxon:9606,gene
ENSG00000176040,False,TMPRSS7,NCBITaxon:9606,gene
ENSG00000114529,False,C3orf52,NCBITaxon:9606,gene
ENSG00000174500,False,GCSAM,NCBITaxon:9606,gene
ENSG00000091972,False,CD200,NCBITaxon:9606,gene
ENSG00000186265,False,BTLA,NCBITaxon:9606,gene
ENSG00000144848,False,ATG3,NCBITaxon:9606,gene
ENSG00000138459,False,SLC35A5,NCBITaxon:9606,gene
ENSG00000091986,False,CCDC80,NCBITaxon:9606,gene
ENSG00000163606,False,CD200R1,NCBITaxon:9606,gene
ENSG00000272844,False,RP11-484K9.4,NCBITaxon:9606,gene
ENSG00000163607,False,GTPBP8,NCBITaxon:9606,gene
ENSG00000163608,False,NEPRO,NCBITaxon:9606,gene
ENSG00000206530,False,CFAP44,NCBITaxon:9606,gene
ENSG00000163611,False,SPICE1,NCBITaxon:9606,gene
ENSG00000072858,False,SIDT1,NCBITaxon:9606,gene
ENSG00000239453,False,SIDT1-AS1,NCBITaxon:9606,gene
ENSG00000176542,False,USF3,NCBITaxon:9606,gene
ENSG00000121579,False,NAA50,NCBITaxon:9606,gene
ENSG00000114573,False,ATP6V1A,NCBITaxon:9606,gene
ENSG00000178075,False,GRAMD1C,NCBITaxon:9606,gene
ENSG00000184307,False,ZDHHC23,NCBITaxon:9606,gene
ENSG00000163617,False,CCDC191,NCBITaxon:9606,gene
ENSG00000151576,False,QTRT2,NCBITaxon:9606,gene
ENSG00000241490,False,RP11-553L6.2,NCBITaxon:9606,gene
ENSG00000174255,False,ZNF80,NCBITaxon:9606,gene
ENSG00000181847,False,TIGIT,NCBITaxon:9606,gene
ENSG00000181722,False,ZBTB20,NCBITaxon:9606,gene
ENSG00000241560,False,ZBTB20-AS1,NCBITaxon:9606,gene
ENSG00000241295,False,ZBTB20-AS2,NCBITaxon:9606,gene
ENSG00000242767,False,ZBTB20-AS4,NCBITaxon:9606,gene
ENSG00000144847,False,IGSF11,NCBITaxon:9606,gene
ENSG00000121578,False,B4GALT4,NCBITaxon:9606,gene
ENSG00000031081,False,ARHGAP31,NCBITaxon:9606,gene
ENSG00000176142,False,TMEM39A,NCBITaxon:9606,gene
ENSG00000163389,False,POGLUT1,NCBITaxon:9606,gene
ENSG00000113845,False,TIMMDC1,NCBITaxon:9606,gene
ENSG00000121594,False,CD80,NCBITaxon:9606,gene
ENSG00000272967,False,RP11-190C22.9,NCBITaxon:9606,gene
ENSG00000144843,False,ADPRH,NCBITaxon:9606,gene
ENSG00000144837,False,PLA1A,NCBITaxon:9606,gene
ENSG00000121577,False,POPDC2,NCBITaxon:9606,gene
ENSG00000138495,False,COX17,NCBITaxon:9606,gene
ENSG00000082701,False,GSK3B,NCBITaxon:9606,gene
ENSG00000242622,False,RP11-18H7.1,NCBITaxon:9606,gene
ENSG00000163428,False,LRRC58,NCBITaxon:9606,gene
ENSG00000163430,False,FSTL1,NCBITaxon:9606,gene
ENSG00000065518,False,NDUFB4,NCBITaxon:9606,gene
ENSG00000113924,False,HGD,NCBITaxon:9606,gene
ENSG00000144840,False,RABL3,NCBITaxon:9606,gene
ENSG00000153767,False,GTF2E1,NCBITaxon:9606,gene
ENSG00000051341,False,POLQ,NCBITaxon:9606,gene
ENSG00000163833,False,FBXO40,NCBITaxon:9606,gene
ENSG00000180353,False,HCLS1,NCBITaxon:9606,gene
ENSG00000173230,False,GOLGB1,NCBITaxon:9606,gene
ENSG00000173226,False,IQCB1,NCBITaxon:9606,gene
ENSG00000145088,False,EAF2,NCBITaxon:9606,gene
ENSG00000163406,False,SLC15A2,NCBITaxon:9606,gene
ENSG00000145103,False,ILDR1,NCBITaxon:9606,gene
ENSG00000114013,False,CD86,NCBITaxon:9606,gene
ENSG00000121552,False,CSTA,NCBITaxon:9606,gene
ENSG00000160124,False,MIX23,NCBITaxon:9606,gene
ENSG00000114023,False,FAM162A,NCBITaxon:9606,gene
ENSG00000196981,False,WDR5B,NCBITaxon:9606,gene
ENSG00000272758,False,WDR5B-DT,NCBITaxon:9606,gene
ENSG00000114030,False,KPNA1,NCBITaxon:9606,gene
ENSG00000138496,False,PARP9,NCBITaxon:9606,gene
ENSG00000163840,False,DTX3L,NCBITaxon:9606,gene
ENSG00000173200,False,PARP15,NCBITaxon:9606,gene
ENSG00000173193,False,PARP14,NCBITaxon:9606,gene
ENSG00000169087,False,HSPBAP1,NCBITaxon:9606,gene
ENSG00000138463,False,SLC49A4,NCBITaxon:9606,gene
ENSG00000273033,False,LINC02035,NCBITaxon:9606,gene
ENSG00000065485,False,PDIA5,NCBITaxon:9606,gene
ENSG00000121542,False,SEC22A,NCBITaxon:9606,gene
ENSG00000206527,False,HACD2,NCBITaxon:9606,gene
ENSG00000239523,False,MYLK-AS1,NCBITaxon:9606,gene
ENSG00000065534,False,MYLK,NCBITaxon:9606,gene
ENSG00000175455,False,CCDC14,NCBITaxon:9606,gene
ENSG00000160145,False,KALRN,NCBITaxon:9606,gene
ENSG00000114491,False,UMPS,NCBITaxon:9606,gene
ENSG00000082781,False,ITGB5,NCBITaxon:9606,gene
ENSG00000173706,False,HEG1,NCBITaxon:9606,gene
ENSG00000163848,False,ZNF148,NCBITaxon:9606,gene
ENSG00000114520,False,SNX4,NCBITaxon:9606,gene
ENSG00000144909,False,OSBPL11,NCBITaxon:9606,gene
ENSG00000189366,False,ALG1L,NCBITaxon:9606,gene
ENSG00000114544,False,SLC41A3,NCBITaxon:9606,gene
ENSG00000070476,False,ZXDC,NCBITaxon:9606,gene
ENSG00000180767,False,CHST13,NCBITaxon:9606,gene
ENSG00000197763,False,TXNRD3,NCBITaxon:9606,gene
ENSG00000159685,False,CHCHD6,NCBITaxon:9606,gene
ENSG00000114554,False,PLXNA1,NCBITaxon:9606,gene
ENSG00000163870,False,TPRA1,NCBITaxon:9606,gene
ENSG00000073111,False,MCM2,NCBITaxon:9606,gene
ENSG00000114631,False,PODXL2,NCBITaxon:9606,gene
ENSG00000114626,False,ABTB1,NCBITaxon:9606,gene
ENSG00000074416,False,MGLL,NCBITaxon:9606,gene
ENSG00000058262,False,SEC61A1,NCBITaxon:9606,gene
ENSG00000175792,False,RUVBL1,NCBITaxon:9606,gene
ENSG00000132394,False,EEFSEC,NCBITaxon:9606,gene
ENSG00000179348,False,GATA2,NCBITaxon:9606,gene
ENSG00000163902,False,RPN1,NCBITaxon:9606,gene
ENSG00000075785,False,RAB7A,NCBITaxon:9606,gene
ENSG00000261159,False,RP11-723O4.9,NCBITaxon:9606,gene
ENSG00000177646,False,ACAD9,NCBITaxon:9606,gene
ENSG00000114656,False,CFAP92,NCBITaxon:9606,gene
ENSG00000169704,False,GP9,NCBITaxon:9606,gene
ENSG00000172780,False,RAB43,NCBITaxon:9606,gene
ENSG00000273174,False,RP11-434H6.6,NCBITaxon:9606,gene
ENSG00000240682,False,ISY1,NCBITaxon:9606,gene
ENSG00000273437,False,RP11-434H6.7,NCBITaxon:9606,gene
ENSG00000169714,False,CNBP,NCBITaxon:9606,gene
ENSG00000181789,False,COPG1,NCBITaxon:9606,gene
ENSG00000183624,False,HMCES,NCBITaxon:9606,gene
ENSG00000184897,False,H1-10,NCBITaxon:9606,gene
ENSG00000206417,False,H1-10-AS1,NCBITaxon:9606,gene
ENSG00000172771,False,EFCAB12,NCBITaxon:9606,gene
ENSG00000129071,False,MBD4,NCBITaxon:9606,gene
ENSG00000163913,False,IFT122,NCBITaxon:9606,gene
ENSG00000004399,False,PLXND1,NCBITaxon:9606,gene
ENSG00000172765,False,TMCC1,NCBITaxon:9606,gene
ENSG00000271270,False,TMCC1-DT,NCBITaxon:9606,gene
ENSG00000251287,False,ALG1L2,NCBITaxon:9606,gene
ENSG00000249846,False,LINC02021,NCBITaxon:9606,gene
ENSG00000196455,False,PIK3R4,NCBITaxon:9606,gene
ENSG00000017260,False,ATP2C1,NCBITaxon:9606,gene
ENSG00000034533,False,ASTE1,NCBITaxon:9606,gene
ENSG00000114670,False,NEK11,NCBITaxon:9606,gene
ENSG00000198585,False,NUDT16,NCBITaxon:9606,gene
ENSG00000114686,False,MRPL3,NCBITaxon:9606,gene
ENSG00000014257,False,ACP3,NCBITaxon:9606,gene
ENSG00000138246,False,DNAJC13,NCBITaxon:9606,gene
ENSG00000240303,False,ACAD11,NCBITaxon:9606,gene
ENSG00000129048,False,ACKR4,NCBITaxon:9606,gene
ENSG00000081307,False,UBA5,NCBITaxon:9606,gene
ENSG00000113971,False,NPHP3,NCBITaxon:9606,gene
ENSG00000144868,False,TMEM108,NCBITaxon:9606,gene
ENSG00000170819,False,BFSP2,NCBITaxon:9606,gene
ENSG00000249993,False,BFSP2-AS1,NCBITaxon:9606,gene
ENSG00000272832,False,RP11-91K8.5,NCBITaxon:9606,gene
ENSG00000091527,False,CDV3,NCBITaxon:9606,gene
ENSG00000163781,False,TOPBP1,NCBITaxon:9606,gene
ENSG00000091513,False,TF,NCBITaxon:9606,gene
ENSG00000144867,False,SRPRB,NCBITaxon:9606,gene
ENSG00000154917,False,RAB6B,NCBITaxon:9606,gene
ENSG00000163785,False,RYK,NCBITaxon:9606,gene
ENSG00000129055,False,ANAPC13,NCBITaxon:9606,gene
ENSG00000182923,False,CEP63,NCBITaxon:9606,gene
ENSG00000154928,False,EPHB1,NCBITaxon:9606,gene
ENSG00000073711,False,PPP2R3A,NCBITaxon:9606,gene
ENSG00000174579,False,MSL2,NCBITaxon:9606,gene
ENSG00000114054,False,PCCB,NCBITaxon:9606,gene
ENSG00000118007,False,STAG1,NCBITaxon:9606,gene
ENSG00000261758,False,STAG1-DT,NCBITaxon:9606,gene
ENSG00000168917,False,SLC35G2,NCBITaxon:9606,gene
ENSG00000273486,False,RP11-731C17.2,NCBITaxon:9606,gene
ENSG00000239213,False,NCK1-DT,NCBITaxon:9606,gene
ENSG00000158092,False,NCK1,NCBITaxon:9606,gene
ENSG00000174564,False,IL20RB,NCBITaxon:9606,gene
ENSG00000158163,False,DZIP1L,NCBITaxon:9606,gene
ENSG00000138231,False,DBR1,NCBITaxon:9606,gene
ENSG00000114098,False,ARMC8,NCBITaxon:9606,gene
ENSG00000158186,False,MRAS,NCBITaxon:9606,gene
ENSG00000158220,False,ESYT3,NCBITaxon:9606,gene
ENSG00000114107,False,CEP70,NCBITaxon:9606,gene
ENSG00000158234,False,FAIM,NCBITaxon:9606,gene
ENSG00000051382,False,PIK3CB,NCBITaxon:9606,gene
ENSG00000175110,False,MRPS22,NCBITaxon:9606,gene
ENSG00000272656,False,RP11-219D15.3,NCBITaxon:9606,gene
ENSG00000184432,False,COPB2,NCBITaxon:9606,gene
ENSG00000248932,False,RP11-319G6.1,NCBITaxon:9606,gene
ENSG00000163864,False,NMNAT3,NCBITaxon:9606,gene
ENSG00000114120,False,SLC25A36,NCBITaxon:9606,gene
ENSG00000155893,False,PXYLP1,NCBITaxon:9606,gene
ENSG00000177311,False,ZBTB38,NCBITaxon:9606,gene
ENSG00000155903,False,RASA2,NCBITaxon:9606,gene
ENSG00000114125,False,RNF7,NCBITaxon:9606,gene
ENSG00000069849,False,ATP1B3,NCBITaxon:9606,gene
ENSG00000114126,False,TFDP2,NCBITaxon:9606,gene
ENSG00000175066,False,GK5,NCBITaxon:9606,gene
ENSG00000114127,False,XRN1,NCBITaxon:9606,gene
ENSG00000175054,False,ATR,NCBITaxon:9606,gene
ENSG00000120756,False,PLS1,NCBITaxon:9606,gene
ENSG00000144935,False,TRPC1,NCBITaxon:9606,gene
ENSG00000163714,False,U2SURP,NCBITaxon:9606,gene
ENSG00000268129,False,RP11-91G21.1,NCBITaxon:9606,gene
ENSG00000175040,False,CHST2,NCBITaxon:9606,gene
ENSG00000181804,False,SLC9A9,NCBITaxon:9606,gene
ENSG00000181744,False,DIPK2A,NCBITaxon:9606,gene
ENSG00000163746,False,PLSCR2,NCBITaxon:9606,gene
ENSG00000188313,False,PLSCR1,NCBITaxon:9606,gene
ENSG00000163754,False,GYG1,NCBITaxon:9606,gene
ENSG00000071794,False,HLTF,NCBITaxon:9606,gene
ENSG00000163755,False,HPS3,NCBITaxon:9606,gene
ENSG00000047457,False,CP,NCBITaxon:9606,gene
ENSG00000018408,False,WWTR1,NCBITaxon:9606,gene
ENSG00000114744,False,COMMD2,NCBITaxon:9606,gene
ENSG00000206199,False,ANKUB1,NCBITaxon:9606,gene
ENSG00000082996,False,RNF13,NCBITaxon:9606,gene
ENSG00000070087,False,PFN2,NCBITaxon:9606,gene
ENSG00000196428,False,TSC22D2,NCBITaxon:9606,gene
ENSG00000120742,False,SERP1,NCBITaxon:9606,gene
ENSG00000144895,False,EIF2A,NCBITaxon:9606,gene
ENSG00000198843,False,SELENOT,NCBITaxon:9606,gene
ENSG00000240137,False,ERICH6-AS1,NCBITaxon:9606,gene
ENSG00000181788,False,SIAH2,NCBITaxon:9606,gene
ENSG00000144893,False,MED12L,NCBITaxon:9606,gene
ENSG00000174946,False,GPR171,NCBITaxon:9606,gene
ENSG00000174944,False,P2RY14,NCBITaxon:9606,gene
ENSG00000181631,False,P2RY13,NCBITaxon:9606,gene
ENSG00000152580,False,IGSF10,NCBITaxon:9606,gene
ENSG00000198829,False,SUCNR1,NCBITaxon:9606,gene
ENSG00000239941,False,RP11-246A10.1,NCBITaxon:9606,gene
ENSG00000152601,False,MBNL1,NCBITaxon:9606,gene
ENSG00000229619,False,MBNL1-AS1,NCBITaxon:9606,gene
ENSG00000243305,False,RP11-362A9.3,NCBITaxon:9606,gene
ENSG00000169860,False,P2RY1,NCBITaxon:9606,gene
ENSG00000181467,False,RAP2B,NCBITaxon:9606,gene
ENSG00000114790,False,ARHGEF26,NCBITaxon:9606,gene
ENSG00000174953,False,DHX36,NCBITaxon:9606,gene
ENSG00000196549,False,MME,NCBITaxon:9606,gene
ENSG00000174928,False,C3orf33,NCBITaxon:9606,gene
ENSG00000284952,False,RP11-674E16.5,NCBITaxon:9606,gene
ENSG00000169359,False,SLC33A1,NCBITaxon:9606,gene
ENSG00000163655,False,GMPS,NCBITaxon:9606,gene
ENSG00000169282,False,KCNAB1,NCBITaxon:9606,gene
ENSG00000272990,False,RP11-305K5.1,NCBITaxon:9606,gene
ENSG00000114850,False,SSR3,NCBITaxon:9606,gene
ENSG00000243926,False,TIPARP-AS1,NCBITaxon:9606,gene
ENSG00000163659,False,TIPARP,NCBITaxon:9606,gene
ENSG00000240875,False,LINC00886,NCBITaxon:9606,gene
ENSG00000197980,False,LEKR1,NCBITaxon:9606,gene
ENSG00000163660,False,CCNL1,NCBITaxon:9606,gene
ENSG00000163661,False,PTX3,NCBITaxon:9606,gene
ENSG00000174891,False,RSRC1,NCBITaxon:9606,gene
ENSG00000243150,False,RP11-538P18.2,NCBITaxon:9606,gene
ENSG00000178053,False,MLF1,NCBITaxon:9606,gene
ENSG00000168827,False,GFM1,NCBITaxon:9606,gene
ENSG00000079257,False,LXN,NCBITaxon:9606,gene
ENSG00000118855,False,MFSD1,NCBITaxon:9606,gene
ENSG00000240207,False,RP11-379F4.4,NCBITaxon:9606,gene
ENSG00000272247,False,RP11-379F4.9,NCBITaxon:9606,gene
ENSG00000168811,False,IL12A,NCBITaxon:9606,gene
ENSG00000068885,False,IFT80,NCBITaxon:9606,gene
ENSG00000113810,False,SMC4,NCBITaxon:9606,gene
ENSG00000213186,False,TRIM59,NCBITaxon:9606,gene
ENSG00000186432,False,KPNA4,NCBITaxon:9606,gene
ENSG00000260572,False,RP11-16N11.2,NCBITaxon:9606,gene
ENSG00000163590,False,PPM1L,NCBITaxon:9606,gene
ENSG00000169255,False,B3GALNT1,NCBITaxon:9606,gene
ENSG00000169251,False,NMD3,NCBITaxon:9606,gene
ENSG00000196542,False,SPTSSB,NCBITaxon:9606,gene
ENSG00000114204,False,SERPINI2,NCBITaxon:9606,gene
ENSG00000174776,False,WDR49,NCBITaxon:9606,gene
ENSG00000114209,False,PDCD10,NCBITaxon:9606,gene
ENSG00000163536,False,SERPINI1,NCBITaxon:9606,gene
ENSG00000173905,False,GOLIM4,NCBITaxon:9606,gene
ENSG00000270141,False,TERC,NCBITaxon:9606,gene
ENSG00000269889,False,RP11-816J6.3,NCBITaxon:9606,gene
ENSG00000085274,False,MYNN,NCBITaxon:9606,gene
ENSG00000269984,False,RP11-362K14.5,NCBITaxon:9606,gene
ENSG00000171757,False,LRRC34,NCBITaxon:9606,gene
ENSG00000270096,False,RP11-362K14.6,NCBITaxon:9606,gene
ENSG00000008952,False,SEC62,NCBITaxon:9606,gene
ENSG00000173890,False,GPR160,NCBITaxon:9606,gene
ENSG00000173889,False,PHC3,NCBITaxon:9606,gene
ENSG00000163558,False,PRKCI,NCBITaxon:9606,gene
ENSG00000136603,False,SKIL,NCBITaxon:9606,gene
ENSG00000163584,False,RPL22L1,NCBITaxon:9606,gene
ENSG00000163577,False,EIF5A2,NCBITaxon:9606,gene
ENSG00000154310,False,TNIK,NCBITaxon:9606,gene
ENSG00000075651,False,PLD1,NCBITaxon:9606,gene
ENSG00000075420,False,FNDC3B,NCBITaxon:9606,gene
ENSG00000121858,False,TNFSF10,NCBITaxon:9606,gene
ENSG00000144959,False,NCEH1,NCBITaxon:9606,gene
ENSG00000114346,False,ECT2,NCBITaxon:9606,gene
ENSG00000177694,False,NAALADL2,NCBITaxon:9606,gene
ENSG00000177565,False,TBL1XR1,NCBITaxon:9606,gene
ENSG00000172667,False,ZMAT3,NCBITaxon:9606,gene
ENSG00000121879,False,PIK3CA,NCBITaxon:9606,gene
ENSG00000171121,False,KCNMB3,NCBITaxon:9606,gene
ENSG00000121864,False,ZNF639,NCBITaxon:9606,gene
ENSG00000171109,False,MFN1,NCBITaxon:9606,gene
ENSG00000114450,False,GNB4,NCBITaxon:9606,gene
ENSG00000242539,False,AC007620.3,NCBITaxon:9606,gene
ENSG00000136518,False,ACTL6A,NCBITaxon:9606,gene
ENSG00000136522,False,MRPL47,NCBITaxon:9606,gene
ENSG00000136521,False,NDUFB5,NCBITaxon:9606,gene
ENSG00000058056,False,USP13,NCBITaxon:9606,gene
ENSG00000163728,False,TTC14,NCBITaxon:9606,gene
ENSG00000114416,False,FXR1,NCBITaxon:9606,gene
ENSG00000205981,False,DNAJC19,NCBITaxon:9606,gene
ENSG00000058063,False,ATP11B,NCBITaxon:9606,gene
ENSG00000273261,False,RP11-531F16.4,NCBITaxon:9606,gene
ENSG00000043093,False,DCUN1D1,NCBITaxon:9606,gene
ENSG00000078070,False,MCCC1,NCBITaxon:9606,gene
ENSG00000078081,False,LAMP3,NCBITaxon:9606,gene
ENSG00000053524,False,MCF2L2,NCBITaxon:9606,gene
ENSG00000176597,False,B3GNT5,NCBITaxon:9606,gene
ENSG00000172578,False,KLHL6,NCBITaxon:9606,gene
ENSG00000114796,False,KLHL24,NCBITaxon:9606,gene
ENSG00000163872,False,YEATS2,NCBITaxon:9606,gene
ENSG00000233885,False,YEATS2-AS1,NCBITaxon:9606,gene
ENSG00000175193,False,PARL,NCBITaxon:9606,gene
ENSG00000114770,False,ABCC5,NCBITaxon:9606,gene
ENSG00000272721,False,EIF2B5-DT,NCBITaxon:9606,gene
ENSG00000145191,False,EIF2B5,NCBITaxon:9606,gene
ENSG00000161202,False,DVL3,NCBITaxon:9606,gene
ENSG00000161203,False,AP2M1,NCBITaxon:9606,gene
ENSG00000161204,False,ABCF3,NCBITaxon:9606,gene
ENSG00000214160,False,ALG3,NCBITaxon:9606,gene
ENSG00000284753,False,EEF1AKMT4,NCBITaxon:9606,gene
ENSG00000175166,False,PSMD2,NCBITaxon:9606,gene
ENSG00000114867,False,EIF4G1,NCBITaxon:9606,gene
ENSG00000175182,False,FAM131A,NCBITaxon:9606,gene
ENSG00000114859,False,CLCN2,NCBITaxon:9606,gene
ENSG00000163882,False,POLR2H,NCBITaxon:9606,gene
ENSG00000182580,False,EPHB3,NCBITaxon:9606,gene
ENSG00000177383,False,MAGEF1,NCBITaxon:9606,gene
ENSG00000156931,False,VPS8,NCBITaxon:9606,gene
ENSG00000113790,False,EHHADH,NCBITaxon:9606,gene
ENSG00000073803,False,MAP3K13,NCBITaxon:9606,gene
ENSG00000163900,False,TMEM41A,NCBITaxon:9606,gene
ENSG00000163898,False,LIPH,NCBITaxon:9606,gene
ENSG00000163904,False,SENP2,NCBITaxon:9606,gene
ENSG00000073792,False,IGF2BP2,NCBITaxon:9606,gene
ENSG00000136527,False,TRA2B,NCBITaxon:9606,gene
ENSG00000244405,False,ETV5,NCBITaxon:9606,gene
ENSG00000058866,False,DGKG,NCBITaxon:9606,gene
ENSG00000213139,False,CRYGS,NCBITaxon:9606,gene
ENSG00000113838,False,TBCCD1,NCBITaxon:9606,gene
ENSG00000090520,False,DNAJB11,NCBITaxon:9606,gene
ENSG00000197099,False,RP11-573D15.8,NCBITaxon:9606,gene
ENSG00000263826,False,RP11-573D15.9,NCBITaxon:9606,gene
ENSG00000156976,False,EIF4A2,NCBITaxon:9606,gene
ENSG00000163918,False,RFC4,NCBITaxon:9606,gene
ENSG00000232233,False,LINC02043,NCBITaxon:9606,gene
ENSG00000073849,False,ST6GAL1,NCBITaxon:9606,gene
ENSG00000163923,False,RPL39L,NCBITaxon:9606,gene
ENSG00000136514,False,RTP4,NCBITaxon:9606,gene
ENSG00000113916,False,BCL6,NCBITaxon:9606,gene
ENSG00000270959,False,LPP-AS2,NCBITaxon:9606,gene
ENSG00000145012,False,LPP,NCBITaxon:9606,gene
ENSG00000234076,False,TPRG1-AS1,NCBITaxon:9606,gene
ENSG00000188001,False,TPRG1,NCBITaxon:9606,gene
ENSG00000073282,False,TP63,NCBITaxon:9606,gene
ENSG00000196083,False,IL1RAP,NCBITaxon:9606,gene
ENSG00000233308,False,OSTN-AS1,NCBITaxon:9606,gene
ENSG00000152492,False,CCDC50,NCBITaxon:9606,gene
ENSG00000180611,False,MB21D2,NCBITaxon:9606,gene
ENSG00000127249,False,ATP13A4,NCBITaxon:9606,gene
ENSG00000198836,False,OPA1,NCBITaxon:9606,gene
ENSG00000232874,False,RP11-135A1.2,NCBITaxon:9606,gene
ENSG00000114315,False,HES1,NCBITaxon:9606,gene
ENSG00000214145,False,LINC00887,NCBITaxon:9606,gene
ENSG00000178732,False,GP5,NCBITaxon:9606,gene
ENSG00000133657,False,ATP13A3,NCBITaxon:9606,gene
ENSG00000233058,False,LINC00884,NCBITaxon:9606,gene
ENSG00000231770,False,TMEM44-AS1,NCBITaxon:9606,gene
ENSG00000145014,False,TMEM44,NCBITaxon:9606,gene
ENSG00000041802,False,LSG1,NCBITaxon:9606,gene
ENSG00000185112,False,FAM43A,NCBITaxon:9606,gene
ENSG00000173950,False,XXYLT1,NCBITaxon:9606,gene
ENSG00000114331,False,ACAP2,NCBITaxon:9606,gene
ENSG00000184203,False,PPP1R2,NCBITaxon:9606,gene
ENSG00000223711,False,AC091633.3,NCBITaxon:9606,gene
ENSG00000229178,False,AC069513.4,NCBITaxon:9606,gene
ENSG00000242086,False,MUC20-OT1,NCBITaxon:9606,gene
ENSG00000176945,False,MUC20,NCBITaxon:9606,gene
ENSG00000061938,False,TNK2,NCBITaxon:9606,gene
ENSG00000224614,False,TNK2-AS1,NCBITaxon:9606,gene
ENSG00000072274,False,TFRC,NCBITaxon:9606,gene
ENSG00000163958,False,ZDHHC19,NCBITaxon:9606,gene
ENSG00000163959,False,SLC51A,NCBITaxon:9606,gene
ENSG00000161217,False,PCYT1A,NCBITaxon:9606,gene
ENSG00000213123,False,DYNLT2B,NCBITaxon:9606,gene
ENSG00000235897,False,TM4SF19-AS1,NCBITaxon:9606,gene
ENSG00000145107,False,TM4SF19,NCBITaxon:9606,gene
ENSG00000163960,False,UBXN7,NCBITaxon:9606,gene
ENSG00000163961,False,RNF168,NCBITaxon:9606,gene
ENSG00000185798,False,WDR53,NCBITaxon:9606,gene
ENSG00000174013,False,FBXO45,NCBITaxon:9606,gene
ENSG00000232065,False,LINC01063,NCBITaxon:9606,gene
ENSG00000174004,False,NRROS,NCBITaxon:9606,gene
ENSG00000163964,False,PIGX,NCBITaxon:9606,gene
ENSG00000174007,False,CEP19,NCBITaxon:9606,gene
ENSG00000180370,False,PAK2,NCBITaxon:9606,gene
ENSG00000119231,False,SENP5,NCBITaxon:9606,gene
ENSG00000114503,False,NCBP2,NCBITaxon:9606,gene
ENSG00000270170,False,NCBP2AS2,NCBITaxon:9606,gene
ENSG00000119227,False,PIGZ,NCBITaxon:9606,gene
ENSG00000163975,False,MELTF,NCBITaxon:9606,gene
ENSG00000228109,False,MELTF-AS1,NCBITaxon:9606,gene
ENSG00000075711,False,DLG1,NCBITaxon:9606,gene
ENSG00000272989,False,LINC02012,NCBITaxon:9606,gene
ENSG00000161267,False,BDH1,NCBITaxon:9606,gene
ENSG00000145016,False,RUBCN,NCBITaxon:9606,gene
ENSG00000122068,False,FYTTD1,NCBITaxon:9606,gene
ENSG00000273375,False,RP11-803P9.1,NCBITaxon:9606,gene
ENSG00000186001,False,LRCH3,NCBITaxon:9606,gene
ENSG00000114473,False,IQCG,NCBITaxon:9606,gene
ENSG00000182899,False,RPL35A,NCBITaxon:9606,gene
ENSG00000185621,False,LMLN,NCBITaxon:9606,gene
ENSG00000272602,False,ZNF595,NCBITaxon:9606,gene
ENSG00000250312,False,ZNF718,NCBITaxon:9606,gene
ENSG00000131127,False,ZNF141,NCBITaxon:9606,gene
ENSG00000272885,False,RP11-2H3.6,NCBITaxon:9606,gene
ENSG00000182903,False,ZNF721,NCBITaxon:9606,gene
